Employer_No,Cash_Received_Date,Total_Amt
100654,2018-05-15,1534.96
100654,2018-05-15,900.96
100654,2018-05-15,854.92
100654,2018-05-15,877.42
100654,2018-05-15,1213.97
100654,2018-05-15,1148.43
100654,2018-05-15,1160.0
100654,2018-05-15,1388.48
100654,2018-05-15,383.66
100654,2018-05-15,1368.12
100654,2018-05-15,1201.28
100654,2018-05-15,467.16
100654,2018-05-15,895.64
100654,2018-05-15,1373.67
100654,2018-05-15,1922.32
100654,2018-05-15,1334.72
100654,2018-05-15,950.0
100654,2018-05-15,1160.0
100654,2018-05-15,1160.0
100654,2018-05-15,858.64
100654,2018-05-15,1013.94
100654,2018-05-15,934.32
100654,2018-05-15,592.97
100654,2018-05-15,1373.67
100654,2018-05-15,600.64
100654,2018-05-15,820.0
100654,2018-05-15,657.68
100654,2018-05-15,1023.08
100654,2018-05-15,694.24
100654,2018-05-15,749.04
100654,2018-05-15,820.0
100654,2018-05-15,1059.6
100654,2018-05-15,511.52
100654,2018-05-15,1198.44
100654,2018-05-15,266.92
100654,2018-05-15,438.48
100654,2018-05-15,1001.04
100654,2018-05-15,1096.16
100654,2018-05-15,718.03
100654,2018-05-15,1247.45
100654,2018-05-15,803.84
100654,2018-05-15,1678.84
100654,2018-05-15,1073.07
100654,2018-05-15,473.08
100654,2018-05-15,862.78
100654,2018-05-15,921.72
100654,2018-05-15,615.0
100654,2018-05-15,722.98
100654,2018-05-15,2083.33
100654,2018-05-15,800.84
100654,2018-05-15,291.08
100654,2018-05-15,1048.32
100654,2018-05-15,699.51
100654,2018-05-15,1048.31
100654,2018-05-15,310.23
100654,2018-05-15,693.72
100654,2018-05-15,913.48
100654,2018-05-15,939.88
100654,2018-05-15,367.04
100654,2018-05-15,1301.37
100654,2018-05-15,940.99
100654,2018-05-15,375.95
100654,2018-05-15,506.09
100654,2018-05-15,734.12
100654,2018-05-15,745.4
100654,2018-05-15,1923.04
100654,2018-05-15,298.77
100654,2018-05-15,795.28
100654,2018-05-15,845.76
100654,2018-05-15,1268.0
100654,2018-05-15,835.72
100654,2018-05-15,847.85
100654,2018-05-15,1518.24
100654,2018-05-15,695.68
100654,2018-05-15,658.14
100654,2018-05-15,1334.72
100654,2018-05-15,1023.08
100654,2018-05-15,1001.08
100654,2018-05-15,1096.16
100654,2018-05-15,1004.8
100654,2018-05-15,853.27
100654,2018-05-15,715.9
100654,2018-05-15,803.84
100654,2018-05-15,201.98
100654,2018-05-15,1096.16
100654,2018-05-15,1247.45
100654,2018-05-15,506.18
100654,2018-05-15,1437.29
100654,2018-05-15,1607.68
100654,2018-05-15,288.8
100654,2018-05-15,967.68
100654,2018-05-15,1276.07
100654,2018-05-15,700.72
100654,2018-05-15,734.12
100654,2018-05-15,713.39
100654,2018-05-15,433.8
100654,2018-05-15,895.67
100654,2018-05-15,320.86
100654,2018-05-15,668.9
100654,2018-05-15,333.68
100654,2018-05-15,1101.16
100654,2018-05-15,803.84
100654,2018-05-15,667.36
100654,2018-05-15,820.0
100654,2018-05-15,1107.84
100654,2018-05-15,564.1
100654,2018-05-15,1134.52
100143,2018-05-15,111.77
100451,2018-03-21,1669.53
100451,2018-03-21,301.79
100451,2018-03-21,243.2
100451,2018-03-21,828.4
100567,2018-03-22,51881.08
100567,2018-03-22,381.85
100817,2017-12-01,319.84
100574,2017-12-01,13548.36
100451,2017-12-07,197.57
100567,2017-12-21,235.31
100567,2017-12-21,41772.13
100567,2017-12-21,235.03
100654,2018-05-15,300.31
100654,2018-05-15,1048.33
100654,2018-05-15,694.24
100654,2018-05-15,853.75
100654,2018-05-15,225.18
100654,2018-05-15,773.95
100654,2018-05-15,730.76
100654,2018-05-15,1105.68
100654,2018-05-15,1205.36
100654,2018-05-15,620.92
100654,2018-05-15,867.58
100654,2018-05-15,913.48
100654,2018-05-15,802.34
100654,2018-05-15,1328.76
100654,2018-05-15,730.76
100654,2018-05-15,569.99
100654,2018-05-15,1920.16
100654,2018-05-15,1946.52
100654,2018-05-15,1103.68
100654,2018-05-15,1554.41
100654,2018-05-15,831.75
100654,2018-05-15,672.92
100654,2018-05-15,550.59
100654,2018-05-15,717.3
100654,2018-05-15,843.04
100654,2018-05-15,633.33
100654,2018-05-15,870.0
100654,2018-05-15,1160.0
100654,2018-05-15,674.12
100654,2018-05-15,867.58
100654,2018-05-15,840.4
100654,2018-05-15,730.76
100654,2018-05-15,744.17
100654,2018-05-15,934.32
100654,2018-05-15,1192.92
100654,2018-05-15,720.75
100654,2018-05-15,850.71
100654,2018-05-15,846.59
100654,2018-05-15,1023.08
100654,2018-05-15,686.06
100654,2018-05-15,300.32
100654,2018-05-15,1012.18
100654,2018-05-15,962.4
100654,2018-05-15,851.58
100654,2018-05-15,1168.37
100654,2018-05-15,600.63
100654,2018-05-15,843.35
100654,2018-05-15,1160.0
100654,2018-05-15,507.05
100654,2018-05-15,1229.07
100654,2018-05-15,1259.17
100654,2018-05-15,1839.76
100654,2018-05-15,1990.68
100654,2018-05-15,290.0
100654,2018-05-15,876.92
100654,2018-05-15,586.97
100654,2018-05-15,870.83
100654,2018-05-15,1160.0
100654,2018-05-15,522.81
100654,2018-05-15,986.87
100654,2018-05-15,763.65
100654,2018-05-15,734.12
100654,2018-05-15,1267.92
100654,2018-05-15,398.77
100654,2018-05-15,1278.84
100654,2018-05-15,1034.44
100654,2018-05-15,734.12
100654,2018-05-15,1168.15
100654,2018-05-15,852.95
100654,2018-05-15,567.28
100654,2018-05-15,1411.48
100654,2018-05-15,751.93
100654,2018-05-15,1156.77
100654,2018-05-15,1267.99
100654,2018-05-15,1132.68
100654,2018-05-15,266.96
100654,2018-05-15,1922.64
100654,2018-05-15,1124.17
100654,2018-05-15,833.0
100654,2018-05-15,987.43
100654,2018-05-15,649.26
100654,2018-05-15,820.0
100654,2018-05-15,876.92
100654,2018-05-15,293.73
100654,2018-05-15,1156.77
100654,2018-05-15,824.67
100654,2018-05-15,400.44
100654,2018-05-15,504.99
100654,2018-05-15,501.95
100654,2018-05-15,793.16
100654,2018-05-15,1201.28
100654,2018-05-15,1001.16
100654,2018-05-15,800.84
100654,2018-05-15,1160.0
100654,2018-05-15,2082.86
100654,2018-05-15,820.0
100654,2018-05-15,1351.92
100654,2018-05-15,1160.0
100654,2018-05-15,850.71
100654,2018-05-15,1187.5
100654,2018-05-15,1243.74
100654,2018-05-15,767.48
100654,2018-05-15,1034.44
100654,2018-05-15,1301.36
100654,2018-05-15,831.46
100654,2018-05-15,618.1
100654,2018-05-15,1123.11
100654,2018-05-15,848.07
100654,2018-05-15,639.41
100654,2018-05-15,2083.33
100654,2018-05-15,1482.12
100654,2018-05-15,600.64
100654,2018-05-15,313.69
100654,2018-05-15,1034.44
100654,2018-05-15,996.6
100654,2018-05-15,1254.18
100654,2018-05-15,876.92
100654,2018-05-15,746.18
100654,2018-05-15,853.05
100654,2018-05-15,1059.6
100654,2018-05-15,1270.46
100654,2018-05-15,1201.28
100654,2018-05-15,1241.32
100654,2018-05-15,1041.36
100654,2018-05-15,934.32
100654,2018-05-15,731.67
100654,2018-05-15,1167.88
100654,2018-05-15,410.0
100654,2018-05-15,2101.36
100654,2018-05-15,715.18
100654,2018-05-15,1571.16
100654,2018-05-15,844.42
100654,2018-05-15,840.4
100654,2018-05-15,1205.76
100654,2018-05-15,480.52
100654,2018-05-15,866.08
100654,2018-05-15,986.52
100654,2018-05-15,838.85
100654,2018-05-15,1012.18
100654,2018-05-15,576.82
100654,2018-05-15,551.69
100654,2018-05-15,557.44
100654,2018-05-15,390.96
100654,2018-05-15,694.24
100654,2018-05-15,913.48
100654,2018-05-15,600.64
100654,2018-05-15,802.48
100654,2018-05-15,649.81
100654,2018-05-15,730.76
100654,2018-05-15,657.68
100654,2018-05-15,1913.48
100654,2018-05-15,1096.16
100654,2018-05-15,1147.92
100654,2018-05-15,1160.0
100654,2018-05-15,1160.0
100654,2018-05-15,1160.0
100654,2018-05-15,813.15
100654,2018-05-15,1434.84
100654,2018-05-15,954.32
100654,2018-05-15,730.76
100654,2018-05-15,1023.08
100654,2018-05-15,914.57
100654,2018-05-15,900.96
100654,2018-05-15,615.0
100654,2018-05-15,1337.52
100654,2018-05-15,767.32
100654,2018-05-15,1187.8
100654,2018-05-15,1132.68
100654,2018-05-15,732.07
100654,2018-05-15,1201.28
100654,2018-05-15,719.28
100654,2018-05-15,1037.68
100654,2018-05-15,674.13
100654,2018-05-15,1401.48
100654,2018-05-15,900.96
100654,2018-05-15,967.68
100654,2018-05-15,950.0
100654,2018-05-15,667.36
100654,2018-05-15,511.52
100654,2018-05-15,1068.75
100654,2018-05-15,856.16
100654,2018-05-15,826.44
100654,2018-05-15,1160.0
100654,2018-05-15,1160.0
100654,2018-05-15,847.63
100654,2018-05-15,496.92
100654,2018-05-15,867.59
100654,2018-05-15,519.49
100654,2018-05-15,595.58
100654,2018-05-15,1029.17
100654,2018-05-15,1160.0
100654,2018-05-15,1211.28
100654,2018-01-23,2436.33
100654,2018-01-23,1710.27
100654,2018-01-23,2160.0
100654,2018-01-23,1700.0
100654,2018-01-23,1853.9
100654,2018-01-23,2185.27
100654,2018-01-23,1483.11
100654,2018-01-23,2418.83
100654,2018-01-23,2472.12
100654,2018-01-23,2280.31
100654,2018-01-23,2200.0
100654,2018-01-23,2400.0
100654,2018-01-23,1961.79
100654,2018-01-23,2400.0
100654,2018-01-23,2400.0
100654,2018-01-23,2050.0
100654,2018-01-23,1688.07
100654,2018-01-23,1334.74
100654,2018-01-23,1348.36
100654,2018-01-23,1141.84
100654,2018-01-23,1025.0
100654,2018-01-23,1918.69
100654,2018-01-23,904.29
100654,2018-01-23,685.1
100654,2018-01-23,1141.84
100654,2018-01-23,1598.56
100654,2018-01-23,1000.6
100654,2018-01-23,1376.45
100654,2018-01-23,1445.97
100654,2018-01-23,1281.19
100654,2018-01-23,1102.0
100654,2018-01-23,1155.79
100654,2018-01-23,1108.33
100654,2018-01-23,717.3
100654,2018-01-23,1514.1
100654,2018-01-23,6191.96
100654,2018-01-23,158.48
100654,2018-01-23,1450.0
100654,2018-01-23,500.54
100654,2018-01-23,842.93
100654,2018-01-23,1082.71
100654,2018-01-23,550.58
100654,2018-01-23,2195.65
100654,2018-01-23,411.06
100654,2018-01-23,2819.63
100654,2018-01-23,1377.32
100654,2018-01-23,1012.98
100654,2018-01-23,750.79
100654,2018-01-23,870.83
100654,2018-01-23,1450.0
100654,2018-01-23,893.1
100654,2018-01-23,1959.28
100654,2018-01-23,823.45
100654,2018-01-23,740.15
100654,2018-01-23,867.79
100654,2018-01-23,1450.0
100654,2018-01-23,1004.81
100654,2018-01-23,1213.89
100654,2018-01-23,775.76
100654,2018-01-23,1278.85
100654,2018-01-23,1451.27
100654,2018-01-23,709.09
100654,2018-01-23,1096.15
100654,2018-01-23,1229.07
100654,2018-01-23,1543.29
100654,2018-01-23,716.68
100654,2018-01-23,418.09
100654,2018-01-23,5993.15
100654,2018-01-23,120.13
100654,2018-01-23,1051.67
100654,2018-01-23,1278.85
100654,2018-01-23,794.87
100654,2018-01-23,2403.8
100654,2018-01-23,1450.0
100654,2018-01-23,835.8
100654,2018-01-23,2178.96
100654,2018-01-23,1025.0
100654,2018-01-23,1177.74
100654,2018-01-23,1041.23
100654,2018-01-23,1463.91
100654,2018-01-23,1373.67
100654,2018-01-23,969.0
100654,2018-01-23,583.95
100654,2018-01-23,1552.89
100654,2018-01-23,1119.56
100654,2018-01-23,2402.89
100654,2018-01-23,1450.0
100654,2018-01-23,1441.52
100654,2018-01-23,399.85
100654,2018-01-23,855.0
100654,2018-01-23,1668.41
100654,2018-01-23,1073.31
100654,2018-01-23,822.11
100654,2018-01-23,1025.0
100654,2018-01-23,1084.48
100654,2018-01-23,1293.17
100654,2018-01-23,1373.67
100654,2018-01-23,1167.9
100654,2018-01-23,750.79
100654,2018-01-23,936.3
100654,2018-01-23,1450.0
100654,2018-01-23,1324.51
100654,2018-01-23,1039.38
100654,2018-01-23,1025.0
100654,2018-01-23,1315.39
100654,2018-01-23,1004.81
100654,2018-01-23,460.39
100654,2018-01-23,1503.85
100654,2018-01-23,1251.31
100654,2018-01-23,1025.0
100654,2018-01-23,422.66
100654,2018-01-23,2083.33
100654,2018-01-23,1152.16
100654,2018-01-23,1517.55
100654,2018-01-23,700.73
100654,2018-01-23,464.27
100654,2018-01-23,1001.05
100654,2018-01-23,999.3
100654,2018-01-23,136.66
100654,2018-01-23,1025.0
100654,2018-01-23,1742.38
100654,2018-01-23,250.49
100654,2018-01-23,870.0
100654,2018-01-23,1209.6
100654,2018-01-23,871.25
100654,2018-01-23,1141.84
100654,2018-01-23,1068.79
100654,2018-01-23,1301.37
100654,2018-01-23,375.95
100654,2018-01-23,939.88
100654,2018-01-23,1662.86
100654,2018-01-23,385.4
100654,2018-01-23,917.64
100654,2018-01-23,1582.43
100654,2018-01-23,2403.8
100654,2018-01-23,1518.24
100654,2018-01-23,702.0
100654,2018-01-23,1126.06
100654,2018-01-23,1334.74
100654,2018-01-23,1668.41
100654,2018-01-23,1004.8
100654,2018-01-23,1025.0
100654,2018-01-23,1025.0
100654,2018-01-23,1101.18
100654,2018-01-23,1370.19
100654,2018-01-23,625.85
100654,2018-01-23,735.3
100654,2018-01-23,723.46
100654,2018-01-23,1278.85
100654,2018-01-23,1256.01
100654,2018-01-23,676.64
100654,2018-01-23,1120.62
100654,2018-01-23,1276.07
100654,2018-01-23,288.8
100654,2018-01-23,1209.6
100654,2018-01-23,917.64
100654,2018-01-23,875.91
100654,2018-01-23,1025.0
100654,2018-01-23,542.24
100654,2018-01-23,1060.23
100654,2018-01-23,386.81
100654,2018-01-23,1384.79
100654,2018-01-23,850.38
100654,2018-01-23,1376.45
100654,2018-01-23,400.42
100654,2018-01-23,1025.0
100654,2018-01-23,800.84
100654,2018-01-23,811.97
100654,2018-01-23,1438.6
100654,2018-01-23,992.5
100654,2018-01-23,2783.48
100654,2018-01-23,417.1
100654,2018-01-23,728.95
100654,2018-01-23,912.4
100654,2018-01-23,913.46
100654,2018-01-23,1141.84
100654,2018-01-23,271.3
100654,2018-01-23,640.6
100654,2018-01-23,1301.37
100654,2018-01-23,870.0
100654,2018-01-23,1630.36
100654,2018-01-23,1382.09
100654,2018-01-23,1032.51
100654,2018-01-23,700.13
100654,2018-01-23,2433.16
100654,2018-01-23,633.33
100654,2018-01-23,2400.19
100654,2018-01-23,730.76
100654,2018-01-23,1554.41
100654,2018-01-23,803.84
100654,2018-01-23,1016.84
100654,2018-01-23,1028.29
100654,2018-01-23,1470.16
100654,2018-01-23,1379.6
100654,2018-01-23,924.43
100654,2018-01-23,874.25
100654,2018-01-23,930.21
100654,2018-01-23,876.92
100654,2018-01-23,842.66
100654,2018-01-23,910.97
100654,2018-01-23,1187.5
100654,2018-01-23,1192.92
100654,2018-01-23,1167.9
100654,2018-01-23,858.32
100654,2018-01-23,791.83
100654,2018-01-23,579.54
100654,2018-01-23,1450.0
100654,2018-01-23,360.38
100654,2018-01-23,1030.75
100654,2018-01-23,1012.18
100654,2018-01-23,1202.99
100654,2018-01-23,880.93
100654,2018-01-23,410.0
100654,2018-01-23,1548.53
100654,2018-01-23,1469.4
100654,2018-01-23,716.67
100654,2018-01-23,1839.75
100654,2018-01-23,917.64
100654,2018-01-23,690.59
100654,2018-01-23,711.07
100654,2018-01-23,920.77
100654,2018-01-23,1229.07
100654,2018-01-23,1450.0
100654,2018-01-23,1598.55
100654,2018-01-23,1959.28
100654,2018-01-23,986.87
100654,2018-01-23,917.64
100654,2018-01-23,667.36
100654,2018-01-23,1293.04
100654,2018-01-23,1415.86
100654,2018-01-23,1156.77
100654,2018-01-23,1587.87
100654,2018-01-23,280.3
100654,2018-01-23,1764.35
100654,2018-01-23,2403.29
100654,2018-01-23,2346.37
100654,2018-01-23,1668.41
100654,2018-01-23,2005.44
100654,2018-01-23,884.41
100654,2018-01-23,862.63
100654,2018-01-23,716.68
100654,2018-01-23,1096.15
100654,2018-01-23,1025.0
100654,2018-01-23,1025.0
100654,2018-01-23,1251.44
100654,2018-01-23,1025.0
100654,2018-01-23,1501.59
100654,2018-01-23,573.15
100654,2018-01-23,1123.21
100654,2018-01-23,1156.77
100654,2018-01-23,1450.0
100654,2018-01-23,800.84
100654,2018-01-23,820.0
100654,2018-01-23,1450.0
100654,2018-01-23,2082.86
100654,2018-01-23,1689.9
100654,2018-01-23,930.98
100654,2018-01-23,1187.5
100654,2018-01-23,805.85
100654,2018-01-23,2320.77
100654,2018-01-23,800.73
100654,2018-01-23,1025.0
100654,2018-01-23,1450.0
100654,2018-01-23,1461.7
100654,2018-01-23,1444.55
100654,2018-01-23,1241.32
100654,2018-01-23,3651.07
100654,2018-01-23,468.85
100654,2018-01-23,2083.33
100654,2018-01-23,1020.02
100654,2018-01-23,1096.15
100654,2018-01-23,1501.59
100654,2018-01-23,1324.51
100654,2018-01-23,1454.09
100654,2018-01-23,578.27
100654,2018-01-23,1074.47
100654,2018-01-23,1715.15
100654,2018-01-23,1551.64
100654,2018-01-23,1301.69
100654,2018-01-23,1635.11
100654,2018-01-23,2351.86
100654,2018-01-23,1626.71
100654,2018-01-23,1025.67
100654,2018-01-23,1233.16
100654,2018-01-23,1033.65
100654,2018-01-23,772.26
100654,2018-01-23,1011.69
100654,2018-01-23,1012.18
100654,2018-01-23,782.98
100654,2018-01-23,1141.84
100654,2018-01-23,690.73
100654,2018-01-23,977.4
100654,2018-01-23,822.11
100654,2018-01-23,867.79
100654,2018-01-23,2391.84
100654,2018-01-23,1450.0
100654,2018-01-23,1147.92
100654,2018-01-23,1509.08
100654,2018-01-23,1450.0
100654,2018-01-23,2182.97
100654,2018-01-23,914.57
100654,2018-01-23,1086.98
100654,2018-01-23,1126.19
100654,2018-01-23,1049.11
100654,2018-01-23,1543.29
100654,2018-01-23,1192.91
100654,2018-01-23,869.55
100654,2018-01-23,3556.53
100654,2018-01-23,959.14
100654,2018-01-23,1484.74
100654,2018-01-23,1501.59
100654,2018-01-23,847.91
100654,2018-01-23,1025.0
100654,2018-01-23,1415.86
100654,2018-01-23,1025.05
100654,2018-01-23,903.73
100654,2018-01-23,734.1
100654,2018-01-23,1297.11
100654,2018-01-23,1209.6
100654,2018-01-23,639.41
100654,2018-01-23,2488.87
100654,2018-01-23,1256.33
100654,2018-01-23,1025.0
100654,2018-01-23,1450.0
100654,2018-01-23,1087.96
100654,2018-01-23,1450.0
100654,2018-01-23,1450.0
100654,2018-01-23,1084.48
100654,2018-01-23,857.06
100654,2018-01-23,701.31
100654,2018-01-23,681.66
100654,2018-01-23,791.65
100654,2017-11-21,2200.0
100654,2017-11-21,2414.88
100445,2017-10-27,296.35
100842,2018-02-08,16423.14
100364,2018-01-08,634.6
100445,2018-07-31,172.9
100526,2018-10-04,448.01
100046,2018-10-16,2132.97
100364,2018-10-09,634.6
100891,2018-09-11,1073.77
100745,2018-09-07,2177.8
100635,2018-09-26,2581.72
100672,2018-08-27,400.0
100583,2018-09-05,760.0
100526,2018-10-04,501.68
100526,2018-05-03,135.07
100935,2018-07-02,470.24
100540,2018-10-17,3620.65
100540,2018-10-17,1421.86
100184,2018-10-30,1059.62
100184,2018-10-30,361.73
100364,2018-11-09,793.25
100891,2017-10-10,1534.95
100184,2017-10-31,6495.02
100347,2017-10-23,1315.38
100891,2017-09-12,1503.68
100967,2017-09-06,862.34
100967,2017-09-01,706.25
100184,2018-05-01,1498.08
100526,2017-09-07,805.6
100150,2018-04-27,2255.05
100046,2018-06-15,2357.74
100526,2018-07-04,1012.79
100259,2018-11-22,475.01
100891,2017-08-29,1782.6
100627,2018-03-27,114.77
100627,2018-04-26,292.37
100891,2017-11-07,1495.05
100073,2018-01-25,92.63
100073,2018-01-25,92.63
100445,2018-01-31,1058.54
100967,2017-12-13,901.25
100073,2018-01-25,92.63
100029,2018-07-30,1231.75
100802,2018-08-07,437.33
100184,2018-07-31,1059.62
100358,2018-09-24,65.56
100891,2018-08-14,1035.32
100445,2018-11-08,1459.83
100073,2018-10-23,92.63
100184,2018-10-03,6605.47
100842,2018-04-09,16050.73
100494,2017-10-16,424.65
100745,2017-09-29,2100.82
100073,2018-05-02,92.63
100951,2018-02-06,2000.0
100184,2017-10-02,634.01
100184,2017-10-02,404.55
100891,2018-06-19,288.8
100807,2018-08-06,5715.0
100967,2017-09-01,695.43
100825,2017-10-18,3470.31
100130,2017-09-22,182.8
100951,2017-08-07,2000.0
100073,2018-05-02,92.63
100073,2017-11-01,92.63
100891,2018-06-19,448.6
100046,2018-07-17,1823.81
100526,2018-07-04,997.66
100150,2018-09-26,2255.05
100184,2018-10-03,1059.62
100046,2018-09-17,884.04
100445,2018-11-08,33547.24
100364,2018-03-09,634.6
100062,2017-10-16,1234.07
100951,2017-09-04,2000.0
100951,2017-11-06,1000.0
100526,2017-09-28,998.18
100807,2017-07-26,780.0
100807,2017-07-26,780.0
100526,2018-03-07,1084.74
100807,2018-05-04,4015.02
100445,2018-04-11,29651.48
100967,2017-09-01,860.48
100046,2018-04-13,1172.33
100445,2018-04-11,123.5
100445,2018-01-31,77.87
100445,2018-01-31,617.5
100281,2017-10-23,1936.1
100807,2017-08-10,34415.0
100891,2018-05-11,288.8
100627,2018-05-21,195.19
100150,2018-02-06,2706.06
100029,2018-03-19,1664.01
100967,2018-01-03,684.0
100951,2017-12-04,1000.0
100062,2018-01-17,475.0
100351,2018-01-09,2321.81
100672,2018-01-03,400.0
100583,2018-01-03,370.5
100046,2018-01-17,1331.11
100347,2018-01-02,791.82
100029,2017-12-05,1539.47
100842,2018-01-09,22330.28
100494,2017-12-08,327.51
100745,2017-12-01,2100.82
100635,2017-12-21,2501.6
100351,2017-12-13,1949.4
100745,2018-02-01,2025.94
